,name,z,log_bh,log_lbol,log_edd_ratio,m_app_bol,m_app_lim,M_bol,M_abs_lim,dist,L_L
1060,SDSS J010310.55+321727.8,3.09,8.812999999999997,46.292,-0.621,20.1057145439553,22.590564565635397,-26.984850021680096,-25.39081493755908,26188.63803570399,0.6386541272638145
1061,SDSS J010310.71+250634.2,3.34,8.954,46.445,-0.609,19.925344005778292,22.79269402745838,-27.36735002168009,-25.592944399382066,28743.44413284093,0.6389568462603066
1062,SDSS J010313.78-050329.3,3.055,8.71,45.928,-0.882,20.986057727107305,22.56090774878739,-26.074850021680085,-25.361158120711075,25833.398882441357,0.6386077939504275
1063,SDSS J010325.79+221602.7,3.175,9.08,46.394,-0.7859999999999999,19.921299853380585,22.661149875060676,-27.23985002168009,-25.46140024698436,27053.905893776326,0.638762399236257
1064,SDSS J010327.46+244007.5,3.1710000000000003,8.901,46.227,-0.774,20.335522742474645,22.65787276415473,-26.822350021680087,-25.458123136078417,27013.1078698063,0.6387574342025077
1065,SDSS J010330.37+311337.7,3.023,8.996,46.345,-0.7509999999999999,19.916130339759405,22.533480361439494,-27.11735002168009,-25.33373073336318,25509.154976615366,0.6385644934339065
1066,SDSS J010341.77+133148.4,3.3,8.365,46.187,-0.278,20.539089199179408,22.761439220859494,-26.722350021680086,-25.56168959278318,28332.69223954631,0.6389114927300317
1067,SDSS J010348.24-001801.2,3.182,8.281,46.096,-0.285,20.67202441806435,22.666874439744436,-26.494850021680087,-25.46712481166812,27125.321102293252,0.6387710580160088
1068,SDSS J010351.46-025622.2,3.024,8.513,46.082,-0.531,20.574492031932312,22.53434205361241,-26.459850021680097,-25.334592425536094,25519.27962796375,0.6385658604427555
1069,SDSS J010351.59+212851.8,3.015,8.275,46.258,-0.1169999999999999,20.126726054658704,22.526576076338806,-26.899850021680102,-25.32682644826249,25428.17638343661,0.6385535247270857
1070,SDSS J010359.92+073441.4,3.077,8.866,46.435,-0.531,19.737240355190423,22.57959037687052,-27.342350021680097,-25.379840748794205,26056.619756712138,0.638637040759866
1071,SDSS J010408.31+024526.2,3.2510000000000003,9.066,46.415,-0.7509999999999999,19.930257263835042,22.722607285515128,-27.292350021680086,-25.522857657438813,27830.528722080366,0.6388544140416434
1072,SDSS J010410.63-021543.1,3.092,8.736,46.137,-0.6990000000000001,20.494898594084958,22.59224861576505,-26.597350021680093,-25.392498987688736,26208.956085881546,0.6386567432076784
1073,SDSS J010411.12+023428.3,3.12,9.317,46.101000000000006,-1.3159999999999998,20.608356395623545,22.615706417303656,-26.50735002168011,-25.41595678922734,26493.618813932815,0.6386930143664635
1074,SDSS J010412.73+214732.8,3.117,8.921,46.378,-0.643,19.913353613399845,22.613203635079937,-27.199850021680092,-25.413454007003622,26463.100553464443,0.6386891593322004
1075,SDSS J010413.04+215455.9,3.119,9.325,46.342,-1.083,20.005022414659702,22.61487243633979,-27.10985002168009,-25.415122808263476,26483.44556409639,0.6386917301788202
1076,SDSS J010417.28-002239.7,3.175,9.309,46.397,-1.012,19.913799853380585,22.661149875060676,-27.24735002168009,-25.46140024698436,27053.905893776326,0.638762399236257
1077,SDSS J010425.68+005039.2,3.002,9.623,46.179,-1.544,20.312965637555905,22.515315659236002,-26.702350021680097,-25.315566031159687,25296.65698242633,0.6385355759270352
1078,SDSS J010443.14+023433.9,3.019,8.109,45.93899999999999,-0.27,20.927680588270672,22.530030609950746,-26.102350021680074,-25.33028098187443,25468.661539843488,0.6385590163449538
1079,SDSS J010445.67+114954.8,3.143,8.25,46.382,0.032,19.924961173314337,22.634811194994427,-27.20985002168009,-25.43506156691811,26727.740064241643,0.6387223251998172
1080,SDSS J010451.55+004158.5,3.248,8.01,46.191,0.081,20.487859936578783,22.72020995825888,-26.732350021680098,-25.520460330182566,27799.820494262065,0.6388508634930035
1081,SDSS J010455.86+010858.0,3.46,8.884,46.299,-0.685,20.381809441505794,22.88415946318589,-27.002350021680094,-25.684409835109573,29980.018232944993,0.6390866163824875
1082,SDSS J010457.53+042800.6,3.174,8.818,46.149,-0.769,20.532980980737904,22.660331002417998,-26.627350021680094,-25.460581374341682,27043.705659728574,0.6387611591507407
1083,SDSS J010459.25+334410.3,3.104,9.149,46.418,-0.831,19.802479031662436,22.60232905334253,-27.299850021680093,-25.402579425266214,26330.906484959018,0.6386723680969817
1084,SDSS J010505.34+322922.7,3.144,9.35,46.284,-1.166,20.170788495396756,22.63563851707685,-26.964850021680093,-25.435888889000534,26737.925163708176,0.6387235898582198
1085,SDSS J010507.03-045720.4,3.095,9.173,46.36600000000001,-0.907,19.924922534435368,22.59477255611548,-27.169850021680112,-25.395022928039165,26239.436924585963,0.6386606607860087
1086,SDSS J010508.13+032823.2,3.69,8.956,46.234,-0.8220000000000001,20.71068699342961,23.05053701510971,-26.8398500216801,-25.850787387033396,32367.3693024873,0.6393117551245914
1087,SDSS J010511.47+322315.9,3.701,8.228,46.473,0.145,20.120869846917504,23.058219868597593,-27.43735002168009,-25.858470240521278,32482.090626479676,0.6393218216072983
1088,SDSS J010514.08+172222.1,3.647,8.29,46.316,-0.074,20.47542213596592,23.02027215764602,-27.044850021680098,-25.820522529569704,31919.378859096236,0.6392718217820385
1089,SDSS J010515.86+270737.0,3.11,8.757,46.053,-0.804,20.720003976796924,22.60735399847701,-26.387350021680085,-25.407604370400694,26391.908672718477,0.6386801353366265
1090,SDSS J010529.94+043907.6,3.094,9.32,46.19300000000001,-1.227,20.356581505381527,22.59393152706165,-26.737350021680122,-25.394181898985334,26229.276143504325,0.6386593557704686
1091,SDSS J010544.25+025643.9,3.1,8.269,46.378,0.009,19.899123421228573,22.598973442908665,-27.199850021680092,-25.39922381483235,26290.248344364005,0.6386671732378151
1092,SDSS J010544.76+015410.5,3.043,8.548,45.844,-0.804,21.185807813475662,22.55065783515576,-25.8648500216801,-25.350908207079446,25711.745874418273,0.638591662949516
1093,SDSS J010549.07-001722.2,3.136,8.873,46.26,-0.713,20.224162197891594,22.629012219571685,-26.90485002168009,-25.42926259149537,26656.45813866842,0.6387134500135434
1094,SDSS J010554.39+011326.8,3.063,7.862999999999999,46.06399999999999,0.1009999999999999,20.652867640784685,22.56771766246476,-26.414850021680074,-25.367968034388443,25914.541686257297,0.6386184777510548
1095,SDSS J010604.66-051052.6,3.241,8.591000000000001,46.213,-0.478,20.427257150661294,22.714607172341392,-26.787350021680098,-25.514857544265077,27728.184458221884,0.6388425533236766
1096,SDSS J010605.65+182256.6,3.117,8.815,46.389,-0.526,19.885853613399835,22.613203635079937,-27.227350021680103,-25.413454007003622,26463.100553464443,0.6386891593322004
1097,SDSS J010608.10+270430.5,3.39,8.244,46.315,-0.0289999999999999,20.288866115605835,22.83121613728592,-27.042350021680086,-25.631466509209606,29257.905136662288,0.6390120334100755
1098,SDSS J010614.26+195320.7,3.173,8.169,46.131,-0.138,20.577161838154858,22.65951185983495,-26.582350021680092,-25.459762231758635,27033.505910919732,0.6387599182837698
1099,SDSS J010619.75+173042.5,3.866,8.924,46.493,-0.531,20.183325774278007,23.1706757959581,-27.487350021680093,-25.970926167881785,34208.588839345975,0.6394659458698544
1100,SDSS J010623.21+010957.6,3.159,8.482999999999999,46.275,-0.308,20.20566540095532,22.64801542263541,-26.94235002168009,-25.448265794559095,26890.760488177202,0.6387424636779915
1101,SDSS J010628.01-002542.0,3.358,8.998,46.422,-0.6759999999999999,19.996781082652912,22.806631104332997,-27.309850021680084,-25.60688147625668,28928.520360357736,0.6389769029180934
1102,SDSS J010631.92-041302.5,3.15,8.467,46.472,-0.095,19.705746654727907,22.640596676408006,-27.4348500216801,-25.44084704833169,26799.04606881149,0.6387311609507766
1103,SDSS J010632.49+023338.3,3.0380000000000003,9.319,46.175,-1.244,20.354024535886545,22.54637455756663,-26.692350021680085,-25.346624929490314,25661.078871555594,0.6385849040986131
1104,SDSS J010638.74+335831.1,3.157,9.119,46.396,-0.823,19.901518703091142,22.646368724771236,-27.244850021680094,-25.44661909669492,26870.376083535924,0.6387399575286529
1105,SDSS J010641.09+114259.4,3.127,8.16,46.277,0.017,20.174186445606598,22.621536467286692,-26.947350021680094,-25.421786839210377,26564.845441418543,0.6387019806879315
1106,SDSS J010644.34+274236.1,3.204,9.638,46.223,-1.515,20.372430508680296,22.684780530360385,-26.81235002168009,-25.48503090228407,27349.922880229136,0.6387980250713803
1107,SDSS J010650.41+215752.0,3.138,8.141,46.034,-0.207,20.790820428522707,22.6306704502028,-26.339850021680093,-25.430920822126485,26676.821942049577,0.6387159898204449
1108,SDSS J010658.10+253733.8,3.005,8.23,46.312,-0.018,19.983068714020735,22.51791873570082,-27.034850021680086,-25.318169107624506,25326.999811836937,0.6385397317378003
1109,SDSS J010706.49+224304.0,3.062,9.219,46.401,-0.918,19.80951741936405,22.566867441044153,-27.257350021680104,-25.367117812967837,25904.39705560127,0.638617145328175
1110,SDSS J010715.93-005250.3,3.1,8.828,46.28100000000001,-0.647,20.141623421228537,22.598973442908665,-26.957350021680128,-25.39922381483235,26290.248344364005,0.6386671732378151
1111,SDSS J010718.47-003200.1,3.1,9.139,46.368,-0.871,19.924123421228565,22.598973442908665,-27.1748500216801,-25.39922381483235,26290.248344364005,0.6386671732378151
1112,SDSS J010724.57-025845.3,3.026,8.417,46.233,-0.284,20.19871452284218,22.53606454452227,-26.837350021680088,-25.336314916445954,25539.53047970873,0.6385685917506674
1113,SDSS J010730.46+145449.4,3.618,8.791,46.389,-0.502,20.27229919332561,22.99964921500571,-27.227350021680103,-25.799899586929396,31617.668593159025,0.6392443541382757
1114,SDSS J010735.49+214211.2,3.232,8.953,46.368,-0.685,20.032534934568965,22.707384956249065,-27.1748500216801,-25.50763532817275,27636.11500245612,0.6388318159392985
1115,SDSS J010737.82+150741.0,3.2910000000000004,8.622,46.41,-0.312,19.97450223044641,22.754352252126495,-27.279850021680083,-25.55460262405018,28240.37441941027,0.6389011362841857
1116,SDSS J010737.98-052926.7,3.2880000000000003,8.08,46.168,-0.012,20.577135399516386,22.75198542119648,-26.674850021680093,-25.552235793120165,28209.61014268093,0.6388976715393964
1117,SDSS J010740.07+024527.7,3.3480000000000003,8.658999999999999,46.486,-0.273,19.82904794354234,22.79889796522242,-27.46985002168008,-25.599148337146104,28825.682118432305,0.6389657869495584
1118,SDSS J010740.74+174130.5,3.263,7.876,46.073,0.0969999999999999,20.794823478945208,22.732173500625304,-26.437350021680096,-25.53242387254899,27953.40392740702,0.6388685509641315
1119,SDSS J010748.56+004025.5,3.389,8.072000000000001,46.214,0.042,20.540601516564717,22.830451538244805,-26.78985002168009,-25.63070191016849,29247.60492372061,0.6390109456221054
1120,SDSS J010807.14+152525.7,3.407,8.418,46.396,-0.122,20.09932829825848,22.844178319938575,-27.244850021680094,-25.64442869186226,29433.07682337253,0.6390304281269064
1121,SDSS J010821.01+295516.0,3.127,9.005,46.37300000000001,-0.732,19.934186445606567,22.621536467286692,-27.187350021680125,-25.421786839210377,26564.845441418543,0.6387019806879315
1122,SDSS J010840.34+112040.1,3.18,8.766,46.32,-0.546,20.11039017353937,22.665240195219464,-27.054850021680096,-25.46549056714315,27104.91433571841,0.6387685879678133
1123,SDSS J010846.97+014758.0,3.094,8.564,46.095,-0.569,20.60158150538156,22.59393152706165,-26.49235002168009,-25.394181898985334,26229.276143504325,0.6386593557704686
1124,SDSS J010848.22+150205.0,3.423,8.365,46.34,-0.125,20.251466300339448,22.85631632201955,-27.1048500216801,-25.656566693943233,29598.061238519047,0.6390475739316313
1125,SDSS J010851.36+005250.7,3.064,8.658999999999999,46.33,-0.429,19.988717571987603,22.56856759366769,-27.079850021680087,-25.368817965591376,25924.686824895,0.6386198093044386
1126,SDSS J010854.39+102444.9,3.627,9.332,46.33,-1.102,20.426217887532218,23.006067909212305,-27.079850021680087,-25.80631828113599,31711.26609143152,0.6392529255759867
1127,SDSS J010901.28+210529.7,3.198,9.767,46.226000000000006,-1.641,20.360059816565453,22.679909838245564,-26.81985002168011,-25.48016021016925,27288.644752128836,0.6387907072071684
1128,SDSS J010904.95+025406.4,3.055,8.129,46.174,-0.055,20.371057727107296,22.56090774878739,-26.689850021680094,-25.361158120711075,25833.398882441357,0.6386077939504275
1129,SDSS J010905.48+030008.2,3.12,8.457,46.167,-0.39,20.44335639562356,22.615706417303656,-26.672350021680096,-25.41595678922734,26493.618813932815,0.6386930143664635
1130,SDSS J010908.57+004258.2,3.2260000000000004,8.606,45.98,-0.726,20.997708423603356,22.702558445283444,-26.204850021680087,-25.50280881720713,27574.756689367015,0.6388246244071283
1131,SDSS J010916.32+173427.0,3.117,8.472999999999999,45.938,-0.635,21.01335361339984,22.613203635079937,-26.099850021680098,-25.413454007003622,26463.100553464443,0.6386891593322004
1132,SDSS J010917.52+102125.4,3.678,9.073,46.497,-0.6759999999999999,20.04477829432831,23.0421283160084,-27.49735002168009,-25.842378687932086,32242.27391384956,0.6393007048473103
1133,SDSS J010925.90-003336.7,3.161,8.201,46.07100000000001,-0.23,20.717311008595768,22.64966103027589,-26.432350021680122,-25.449911402199575,26911.146845644995,0.6387449666567864
1134,SDSS J010928.71+211335.9,3.2880000000000003,8.636000000000001,46.465,-0.271,19.83463539951638,22.75198542119648,-27.4173500216801,-25.552235793120165,28209.61014268093,0.6388976715393964
1135,SDSS J010929.17-051410.3,3.053,8.177999999999999,46.027,-0.251,20.736852334911525,22.55920235659162,-26.322350021680094,-25.359452728515304,25813.118274135093,0.638605114254005
1136,SDSS J010930.56+292134.4,3.089,8.291,46.062,-0.3289999999999999,20.679872091359478,22.589722113039564,-26.409850021680086,-25.38997248496325,26178.4797639295,0.6386528180219284
1137,SDSS J010935.29-044323.7,3.5810000000000004,9.594,46.487,-1.207,20.000734394738608,22.9730844164187,-27.472350021680093,-25.773334788342385,31233.22884583008,0.639208663438982
1138,SDSS J010951.16+004257.7,3.135,8.157,46.077,-0.18,20.680832667706248,22.628182689386335,-26.447350021680087,-25.42843306131002,26646.276976106088,0.6387121788951831
1139,SDSS J011000.12+270743.7,3.032,8.627,45.922,-0.805,20.9813748624697,22.541224884149784,-26.059850021680084,-25.34147525607347,25600.295411544765,0.6385767640604381
1140,SDSS J011010.17+224051.0,3.128,8.575,46.172,-0.503,20.43751819538955,22.622368217069635,-26.684850021680084,-25.42261858899332,26575.02265412922,0.6387032583158692
1141,SDSS J011013.39+340015.0,3.003,8.475,46.143,-0.4320000000000001,20.403833631770922,22.516183653451016,-26.612350021680093,-25.3164340253747,25306.770737900235,0.6385369621196255
1142,SDSS J011018.34+044559.9,3.033,8.731,46.354,-0.477,19.90223388092297,22.54208390260306,-27.13985002168009,-25.342334274526745,25610.424702807526,0.6385781229693799
1143,SDSS J011039.36-002327.8,3.273,8.336,46.13800000000001,-0.298,20.64026724557393,22.740117267254057,-26.599850021680126,-25.54036763917774,28055.85145463884,0.6388802525650611
1144,SDSS J011040.71+285853.2,3.122,8.152999999999999,45.893,-0.36,21.13002351913112,22.617373540811215,-25.987350021680093,-25.4176239127349,26513.966801623268,0.6386955802743741
1145,SDSS J011048.97-033852.4,3.313,9.329,46.472,-0.957,19.836790301914508,22.771640323594607,-27.4348500216801,-25.57189069551829,28466.106164037763,0.6389263527259905
1146,SDSS J011052.41+004624.0,3.079,8.684,46.072,-0.7120000000000001,20.64643184442644,22.58128186610654,-26.4348500216801,-25.381532238030225,26076.924717638325,0.6386396788415458
1147,SDSS J011053.18+000553.7,3.266,8.617,46.16,-0.557,20.57970928086903,22.734559302549112,-26.654850021680083,-25.534809674472797,27984.133277194265,0.6388720689666414
1148,SDSS J011053.61-004634.1,3.064,8.109,46.176,-0.033,20.373717571987594,22.56856759366769,-26.694850021680097,-25.368817965591376,25924.686824895,0.6386198093044386
1149,SDSS J011100.57+180916.3,3.064,9.281,46.46100000000001,-0.92,19.661217571987567,22.56856759366769,-27.407350021680124,-25.368817965591376,25924.686824895,0.6386198093044386
1150,SDSS J011112.62+163356.2,3.37,8.515,46.072,-0.5429999999999999,20.881029094594837,22.815879116274935,-26.4348500216801,-25.61612948819862,29051.9858026485,0.6389901550189807
1151,SDSS J011120.33+134954.8,3.0780000000000003,8.746,46.387,-0.4589999999999999,19.858086243482678,22.58043626516277,-27.222350021680093,-25.380686637086455,26066.771984775412,0.6386383602291311
1152,SDSS J011120.65+261417.4,3.122,8.341000000000001,46.381,-0.06,19.910023519131123,22.617373540811215,-27.207350021680092,-25.4176239127349,26513.966801623268,0.6386955802743741
1153,SDSS J011121.01-035325.6,3.388,9.103,46.06800000000001,-1.135,20.9048366813262,22.82968670300632,-26.424850021680122,-25.629937074930005,29237.305156730574,0.6390098571921334
1154,SDSS J011131.94+172516.7,3.245,9.476,46.247,-1.329,20.34546029123895,22.717810312919042,-26.87235002168009,-25.518060684842727,27769.11650590889,0.6388473063809612
1155,SDSS J011135.62+124316.7,3.158,8.35,46.172,-0.278,20.462342188389027,22.64719221006911,-26.684850021680084,-25.447442581992796,26880.568041653773,0.6387412110000165
1156,SDSS J011135.87+053828.1,3.022,8.734,46.328,-0.506,19.95776834950742,22.532618371187517,-27.0748500216801,-25.332868743111202,25499.030841909214,0.6385631255206002
1157,SDSS J011143.37-012247.7,3.056,8.765,46.387,-0.478,19.83940998546016,22.561760007140254,-27.222350021680093,-25.36201037906394,25843.5399512417,0.6386091324836949
1158,SDSS J011156.65+172939.5,3.02,9.189,46.397,-0.892,19.7835434739639,22.53089349564399,-27.24735002168009,-25.331143867567675,25478.784123303183,0.6385603869770236
1159,SDSS J011158.15+022259.8,3.783,9.335,46.275,-1.16,20.672399227621014,23.114749249301106,-26.94235002168009,-25.91499962122479,33338.79125830817,0.6393950182034859
1160,SDSS J011159.52+115138.7,3.0980000000000003,8.232000000000001,46.183,-0.149,20.384943917460713,22.59729393914081,-26.712350021680095,-25.397544311064493,26269.922274411154,0.6386645707790122
1161,SDSS J011205.77-051900.1,3.044,8.164,46.091,-0.173,20.569163585877746,22.551513607557844,-26.482350021680098,-25.35176397948153,25721.880812696818,0.6385930120559542
1162,SDSS J011206.13+142958.8,3.58,8.412,46.328,-0.184,20.397512443899444,22.972362465579543,-27.0748500216801,-25.772612837503228,31222.8464400141,0.6392076885885631
1163,SDSS J011211.36+174338.7,3.335,8.474,46.258,-0.316,20.388958641735005,22.788808663415107,-26.899850021680102,-25.589059035338792,28692.060154244347,0.6389512365523713
1164,SDSS J011214.95-044150.8,3.125,8.538,45.989,-0.649,20.892522111072566,22.619872132752654,-26.22735002168009,-25.42012250467634,26544.492500137505,0.6386994229796383
1165,SDSS J011217.55+232304.4,3.065,8.565,46.341,-0.324,19.962067213165444,22.56941723484554,-27.107350021680098,-25.369667606769227,25934.83247130116,0.638621139989177
1166,SDSS J011219.05+003647.8,3.004,8.845,46.445,-0.5,19.64970132385774,22.51705134553783,-27.36735002168009,-25.317301717461515,25316.885014444764,0.6385383473895736
1167,SDSS J011224.07+153453.2,3.189,8.097999999999999,46.007,-0.191,20.900235823248217,22.672585844928307,-26.27235002168009,-25.47283621685199,27196.760010622565,0.638779678792293
1168,SDSS J011236.45-013130.9,3.1060000000000003,8.802999999999997,46.29600000000001,-0.607,20.109155141296405,22.604005162976513,-26.994850021680108,-25.404255534900198,26351.238552284565,0.6386749605102944
1169,SDSS J011247.66-001938.7,3.418,8.274,46.244,-0.13,20.48767956587642,22.85252958755651,-26.86485002168009,-25.652779959480196,29546.49146993625,0.6390422331075865
1170,SDSS J011252.01+154427.8,3.085,8.226,45.992,-0.3339999999999999,20.851499426386116,22.586349448066205,-26.23485002168009,-25.38659981998989,26137.851703809574,0.6386475725688191
1171,SDSS J011254.36+070234.2,3.735,8.924,46.242,-0.782,20.721966516075135,23.081816537755223,-26.85985002168009,-25.882066909678908,32836.987493326465,0.639352561383365
1172,SDSS J011301.52-015752.6,3.095,9.069,46.346,-0.823,19.974922534435393,22.59477255611548,-27.119850021680087,-25.395022928039165,26239.436924585963,0.6386606607860087
1173,SDSS J011306.83+000151.6,3.45,8.974,46.33600000000001,-0.738,20.281815119405586,22.87666514108571,-27.094850021680124,-25.676915513009394,29876.727653173642,0.6390761469323492
1174,SDSS J011309.39-001037.8,3.003,8.504,46.405,-0.1989999999999999,19.74883363177092,22.516183653451016,-27.267350021680095,-25.3164340253747,25306.770737900235,0.6385369621196255
1175,SDSS J011311.32+303916.9,3.194,8.199,46.219,-0.08,20.374307374096876,22.676657395776974,-26.8023500216801,-25.47690776770066,27247.802275277692,0.6387858133605742
1176,SDSS J011313.73-013827.8,3.194,8.562999999999999,46.159,-0.504,20.52430737409688,22.676657395776974,-26.652350021680093,-25.47690776770066,27247.802275277692,0.6387858133605742
1177,SDSS J011319.39+331647.9,3.1210000000000004,8.012,46.227,0.115,20.29419009705331,22.616540118733397,-26.822350021680087,-25.416790490657082,26503.792559843285,0.6386942977313848
1178,SDSS J011323.93+335953.0,3.249,8.054,46.346,0.192,20.101159303013738,22.721009324693824,-27.119850021680087,-25.52125969661751,27810.056099398822,0.6388520477375861
1179,SDSS J011329.07+204532.6,3.326,8.435,46.223,-0.312,20.46944959813887,22.78179961981896,-26.81235002168009,-25.582049991742643,28599.597690266437,0.6389410965847706
1180,SDSS J011338.96+222033.2,3.588,8.347000000000001,46.198,-0.249,20.728282147084208,22.978132168764304,-26.749850021680096,-25.77838254068799,31305.917307850785,0.6392154721798162
1181,SDSS J011339.96+225031.6,3.307,9.292,46.442,-0.95,19.907087315809658,22.766937337489754,-27.359850021680096,-25.56718770941344,28404.520839984554,0.6389195087804522
1182,SDSS J011349.83+242717.6,3.153,8.2,46.402,0.102,19.883222031064,22.643072052744095,-27.259850021680094,-25.44332242466778,26829.61313910488,0.6387349356942196
1183,SDSS J011352.01+005233.8,4.218999999999999,8.599,46.367,-0.332,20.72290602594986,23.39525604762995,-27.17235002168009,-26.195506419553634,37935.9714268323,0.6397364330042383
1184,SDSS J011353.59+151942.9,3.132,8.472000000000001,46.256,-0.316,20.23084241551526,22.62569243719535,-26.894850021680092,-25.425942809119036,26615.736447360192,0.6387083606711564
1185,SDSS J011401.82-010524.5,3.115,9.125,46.295,-0.93,20.119183691812527,22.611533713492623,-26.992350021680096,-25.411784085416308,26442.757529586503,0.6386865851851826
1186,SDSS J011406.35+333634.5,3.013,8.445,46.194,-0.351,20.28499699052558,22.52484701220568,-26.7398500216801,-25.325097384129364,25407.936914783426,0.6385507734517322
1187,SDSS J011413.92-055237.1,3.127,7.973,45.99,-0.083,20.89168644560659,22.621536467286692,-26.2298500216801,-25.421786839210377,26564.845441418543,0.6387019806879315
1188,SDSS J011431.60+002011.9,3.602,8.888,46.257,-0.731,20.590846787225423,22.988196808905514,-26.89735002168009,-25.7884471808292,31451.355083006496,0.6392290102856255
1189,SDSS J011431.91-004736.8,3.045,9.518,45.98,-1.638,20.847519064366686,22.552369086046774,-26.204850021680087,-25.35261945797046,25732.016263038673,0.6385943602765187
1190,SDSS J011433.67+033819.7,3.659,9.305,46.479,-0.926,20.076405582102463,23.028755603782553,-27.45235002168009,-25.829005975706238,32044.324481114247,0.6392830603695263
1191,SDSS J011441.93+115203.6,3.202,8.761000000000001,46.3,-0.561,20.17830800571766,22.683158027397745,-27.004850021680085,-25.48340839932143,27329.494917880587,0.6387955888297722
1192,SDSS J011446.31+165047.2,3.104,8.533999999999999,46.102,-0.532,20.592479031662442,22.60232905334253,-26.509850021680087,-25.402579425266214,26330.906484959018,0.6386723680969817
1193,SDSS J011506.42-031451.8,3.283,8.097999999999999,46.047,-0.151,20.875685654786558,22.748035676466642,-26.372350021680084,-25.548286048390327,28158.345624222628,0.6388918828965479
1194,SDSS J011506.42+115824.2,3.025,9.358,46.18899999999999,-1.269,20.307853426226544,22.535203447906618,-26.727350021680074,-25.335453819830303,25529.404795734717,0.638567226548044
1195,SDSS J011527.33+322620.0,3.037,8.812999999999997,45.995,-0.918,20.803166995873944,22.545517017554033,-26.24235002168009,-25.345767389477718,25650.94701020741,0.6385835496585527
1196,SDSS J011529.09+350703.5,3.276,8.314,46.39100000000001,-0.023,20.01014542368975,22.742495445369876,-27.232350021680126,-25.54274581729356,28086.59481641488,0.6388837491181123
1197,SDSS J011531.80+233229.6,3.285,9.16,46.38399999999999,-0.8759999999999999,20.03476630759061,22.749616329270687,-27.21485002168008,-25.54986670119437,28178.850039101377,0.6388942004677702
1198,SDSS J011536.52+162049.6,3.633,8.712,46.438,-0.374,20.16048775746279,23.010337779142887,-27.349850021680098,-25.810588151066572,31773.682815183205,0.639258616278993
1199,SDSS J011537.17+151149.7,3.245,8.741,46.267,-0.574,20.29546029123894,22.717810312919042,-26.922350021680103,-25.518060684842727,27769.11650590889,0.6388473063809612
1200,SDSS J011549.23-003742.7,3.114,8.123,45.937,-0.286,21.01334831043868,22.610698332118766,-26.097350021680086,-25.41094870404245,26432.586763193158,0.638685296872038
1201,SDSS J011605.57+204527.0,3.088,9.363,46.35,-1.113,19.95902935349266,22.58887937517276,-27.1298500216801,-25.389129747096444,26168.321994643393,0.6386515079323098
1202,SDSS J011610.08+282213.4,3.3560000000000003,8.365,46.15,-0.315,20.675236384830086,22.805086406510178,-26.62985002168009,-25.605336778433863,28907.949096295113,0.638974685022837
1203,SDSS J011611.42+000033.5,3.1180000000000003,8.796,46.253,-0.643,20.226688153979314,22.614038175659406,-26.887350021680092,-25.41428854758309,26473.272810538656,0.6386904451676632
1204,SDSS J011611.86+070620.6,3.173,9.318,46.462,-0.956,19.74966183815485,22.65951185983495,-27.4098500216801,-25.459762231758635,27033.505910919732,0.6387599182837698
1205,SDSS J011615.25-015357.8,3.817,8.449,46.471,-0.078,20.205462834785166,23.137812856465253,-27.432350021680087,-25.938063228388938,33694.77582376129,0.6394244458304633
1206,SDSS J011620.38+264350.7,3.063,8.415,46.351000000000006,-0.1639999999999999,19.935367640784648,22.56771766246476,-27.13235002168011,-25.367968034388443,25914.541686257297,0.6386184777510548
1207,SDSS J011621.37+155202.9,3.465,9.125,46.164,-1.061,20.7230481035101,22.887898125190194,-26.664850021680095,-25.68814849711388,30031.679814943185,0.639091828451136
1208,SDSS J011625.78+192725.2,3.083,8.914,46.303,-0.711,20.072311378509696,22.58466140018978,-27.012350021680085,-25.384911772113465,26117.540692871044,0.6386449447393695
1209,SDSS J011625.90+050730.1,3.133,8.707,46.295,-0.512,20.134172776697934,22.62652279837803,-26.992350021680096,-25.426773170301715,26625.91613024945,0.6387096342247662
1210,SDSS J011629.35-072436.2,3.003,8.941,46.432,-0.609,19.68133363177092,22.516183653451016,-27.334850021680097,-25.3164340253747,25306.770737900235,0.6385369621196255
1211,SDSS J011636.96+302546.3,3.16,9.188,46.392,-0.8959999999999999,19.913988340965727,22.64883836264583,-27.234850021680103,-25.449088734569514,26900.953422907227,0.6387437155633308
1212,SDSS J011639.44+131841.5,3.068,9.163,46.319,-0.944,20.01961439847161,22.57196442015171,-27.0523500216801,-25.372214792075393,25965.27245500042,0.6386251268400112
1213,SDSS J011645.12+283352.0,3.395,7.997000000000001,46.228,0.131,20.510185572817917,22.835035594498017,-26.8248500216801,-25.6352859664217,29309.41288471314,0.6390174627397478
1214,SDSS J011649.43+264334.9,3.23,8.929,46.195,-0.8340000000000001,20.4634271400055,22.705777161685596,-26.742350021680096,-25.50602753360928,27615.66033318217,0.6388294217298378
1215,SDSS J011650.00+131743.4,3.071,8.696,46.185,-0.611,20.357158980467318,22.574509002147416,-26.717350021680097,-25.3747593740711,25995.71700095447,0.6386291059035578
1216,SDSS J011651.59-051508.0,3.015,8.644,46.297,-0.447,20.02922605465872,22.526576076338806,-26.997350021680084,-25.32682644826249,25428.17638343661,0.6385535247270857
1217,SDSS J011652.56-045632.1,3.009,7.905,45.951,-0.054,20.889035259514955,22.52138528119505,-26.132350021680097,-25.321635653118737,25367.464205427605,0.6385452599318655
